question_text,user_id,response
5. When was your last eye exam?,d4affb84-a9c9-4f6d-8d4b-b02cf23a5d60,<1 Year
2. What's your fit?,d5398d2b-74b4-491b-8eb0-c0da55401a9f,I'm not sure. Let's skip it.
1. What are you looking for?,d5398d2b-74b4-491b-8eb0-c0da55401a9f,Men's Styles
4. Which colors do you like?,d609ff10-8137-4cd7-a38b-22e2edfe22fe,Neutral
3. How old are you?,d609ff10-8137-4cd7-a38b-22e2edfe22fe,Square
2. What's your fit?,d609ff10-8137-4cd7-a38b-22e2edfe22fe,Medium
1. What are you looking for?,d609ff10-8137-4cd7-a38b-22e2edfe22fe,Women's Styles
1. What are you looking for?,d6877046-bc3b-4354-8844-bf6a32b2d9b6,Men's Styles
2. What's your fit?,d6877046-bc3b-4354-8844-bf6a32b2d9b6,Wide
5. When was your last eye exam?,d69e49de-bee5-4d69-a6d7-849b7dc840f1,<1 Year
1. What are you looking for?,d69e49de-bee5-4d69-a6d7-849b7dc840f1,Women's Styles
3. How old are you?,d69e49de-bee5-4d69-a6d7-849b7dc840f1,Round
4. Which colors do you like?,d69e49de-bee5-4d69-a6d7-849b7dc840f1,Neutral
2. What's your fit?,d69e49de-bee5-4d69-a6d7-849b7dc840f1,Medium
4. Which colors do you like?,d73181af-6401-41ed-bcee-3a5e7dfe62f3,Crystal
3. How old are you?,d73181af-6401-41ed-bcee-3a5e7dfe62f3,Round
2. What's your fit?,d73181af-6401-41ed-bcee-3a5e7dfe62f3,Narrow
1. What are you looking for?,d73181af-6401-41ed-bcee-3a5e7dfe62f3,Men's Styles
2. What's your fit?,d7d31c9c-0fc6-44d9-9700-5e5db41e473b,Narrow
4. Which colors do you like?,d7d31c9c-0fc6-44d9-9700-5e5db41e473b,Black
3. How old are you?,d7d31c9c-0fc6-44d9-9700-5e5db41e473b,Rectangular
1. What are you looking for?,d7d31c9c-0fc6-44d9-9700-5e5db41e473b,I'm not sure. Let's skip it.
2. What's your fit?,d9839518-2268-4b6a-94ea-641c06ce448e,Narrow
5. When was your last eye exam?,d9839518-2268-4b6a-94ea-641c06ce448e,1-3 Years
1. What are you looking for?,d9839518-2268-4b6a-94ea-641c06ce448e,Men's Styles
3. How old are you?,d9839518-2268-4b6a-94ea-641c06ce448e,Square
4. Which colors do you like?,d9839518-2268-4b6a-94ea-641c06ce448e,Crystal
1. What are you looking for?,d9f34295-61c0-4b8a-a9fb-40ac33978a85,Men's Styles
1. What are you looking for?,da1f53da-4526-46c3-a7d5-d97fc411b726,I'm not sure. Let's skip it.
2. What's your fit?,da1f53da-4526-46c3-a7d5-d97fc411b726,Wide
1. What are you looking for?,daaa5bdc-6819-410f-b7bf-e0d4f24cbe10,Women's Styles
4. Which colors do you like?,dbf0d9d0-4bb1-4ca8-bac6-60dae32ddc66,Neutral
5. When was your last eye exam?,dbf0d9d0-4bb1-4ca8-bac6-60dae32ddc66,1-3 Years
1. What are you looking for?,dbf0d9d0-4bb1-4ca8-bac6-60dae32ddc66,Men's Styles
2. What's your fit?,dbf0d9d0-4bb1-4ca8-bac6-60dae32ddc66,Wide
3. How old are you?,dbf0d9d0-4bb1-4ca8-bac6-60dae32ddc66,No Preference
2. What's your fit?,dbf5d692-5ac3-402d-844c-496082914311,Medium
1. What are you looking for?,dbf5d692-5ac3-402d-844c-496082914311,I'm not sure. Let's skip it.
1. What are you looking for?,dc532546-11d2-4ac4-a626-2454a8972768,Women's Styles
5. When was your last eye exam?,dc532546-11d2-4ac4-a626-2454a8972768,1-3 Years
4. Which colors do you like?,dc532546-11d2-4ac4-a626-2454a8972768,Crystal
3. How old are you?,dc532546-11d2-4ac4-a626-2454a8972768,No Preference
2. What's your fit?,dc532546-11d2-4ac4-a626-2454a8972768,Medium
1. What are you looking for?,dc7ff33f-4e5f-4a74-add3-bdf30476e620,Women's Styles
1. What are you looking for?,dc80bf58-5bfa-43e2-bfcb-b8ed9c2e95d4,Men's Styles
5. When was your last eye exam?,dc80bf58-5bfa-43e2-bfcb-b8ed9c2e95d4,Not Sure. Let's Skip It
4. Which colors do you like?,dc80bf58-5bfa-43e2-bfcb-b8ed9c2e95d4,Neutral
3. How old are you?,dc80bf58-5bfa-43e2-bfcb-b8ed9c2e95d4,Round
2. What's your fit?,dc80bf58-5bfa-43e2-bfcb-b8ed9c2e95d4,Wide
3. How old are you?,dcb72a8a-457d-488a-a2cc-e0559ef97e87,Round
5. When was your last eye exam?,dcb72a8a-457d-488a-a2cc-e0559ef97e87,Not Sure. Let's Skip It
1. What are you looking for?,dcb72a8a-457d-488a-a2cc-e0559ef97e87,I'm not sure. Let's skip it.
2. What's your fit?,dcb72a8a-457d-488a-a2cc-e0559ef97e87,Wide
4. Which colors do you like?,dcb72a8a-457d-488a-a2cc-e0559ef97e87,Tortoise
3. How old are you?,dcc04557-256c-4ef7-8b85-f810638373fb,Rectangular
2. What's your fit?,dcc04557-256c-4ef7-8b85-f810638373fb,Narrow
1. What are you looking for?,dcc04557-256c-4ef7-8b85-f810638373fb,Men's Styles
4. Which colors do you like?,dcc04557-256c-4ef7-8b85-f810638373fb,Two-Tone
5. When was your last eye exam?,dcc04557-256c-4ef7-8b85-f810638373fb,Not Sure. Let's Skip It
2. What's your fit?,dcf05996-f0e1-4e39-b2bb-554e79144b93,Narrow
1. What are you looking for?,dcf05996-f0e1-4e39-b2bb-554e79144b93,Women's Styles
4. Which colors do you like?,dd9a1fda-4727-4e18-8087-1289477107f7,Black
2. What's your fit?,dd9a1fda-4727-4e18-8087-1289477107f7,Narrow
1. What are you looking for?,dd9a1fda-4727-4e18-8087-1289477107f7,Men's Styles
3. How old are you?,dd9a1fda-4727-4e18-8087-1289477107f7,Round
3. How old are you?,de0170ad-b9f4-43f3-94be-97aa6aa0f7a8,Round
2. What's your fit?,de0170ad-b9f4-43f3-94be-97aa6aa0f7a8,Narrow
1. What are you looking for?,de0170ad-b9f4-43f3-94be-97aa6aa0f7a8,Women's Styles
4. Which colors do you like?,de847bee-aa75-494f-a9f5-771cece69593,Black
2. What's your fit?,de847bee-aa75-494f-a9f5-771cece69593,Narrow
1. What are you looking for?,de847bee-aa75-494f-a9f5-771cece69593,I'm not sure. Let's skip it.
3. How old are you?,de847bee-aa75-494f-a9f5-771cece69593,Rectangular
2. What's your fit?,de8b8f32-6a33-4044-a1ba-acecbfdcb470,Medium
5. When was your last eye exam?,de8b8f32-6a33-4044-a1ba-acecbfdcb470,Not Sure. Let's Skip It
1. What are you looking for?,de8b8f32-6a33-4044-a1ba-acecbfdcb470,Men's Styles
4. Which colors do you like?,de8b8f32-6a33-4044-a1ba-acecbfdcb470,Two-Tone
3. How old are you?,de8b8f32-6a33-4044-a1ba-acecbfdcb470,Square
4. Which colors do you like?,de9cbda5-2d91-4c3f-8c65-7232c8ec31ca,Black
2. What's your fit?,de9cbda5-2d91-4c3f-8c65-7232c8ec31ca,Narrow
1. What are you looking for?,de9cbda5-2d91-4c3f-8c65-7232c8ec31ca,Women's Styles
5. When was your last eye exam?,de9cbda5-2d91-4c3f-8c65-7232c8ec31ca,<1 Year
3. How old are you?,de9cbda5-2d91-4c3f-8c65-7232c8ec31ca,Rectangular
3. How old are you?,df03a6de-4221-4c97-86db-80da6f9f19d5,Rectangular
2. What's your fit?,df03a6de-4221-4c97-86db-80da6f9f19d5,Medium
4. Which colors do you like?,df03a6de-4221-4c97-86db-80da6f9f19d5,Two-Tone
1. What are you looking for?,df03a6de-4221-4c97-86db-80da6f9f19d5,Women's Styles
5. When was your last eye exam?,df2778cb-8260-4f60-a252-94f6c3dd65ab,1-3 Years
1. What are you looking for?,df2778cb-8260-4f60-a252-94f6c3dd65ab,Women's Styles
2. What's your fit?,df2778cb-8260-4f60-a252-94f6c3dd65ab,Narrow
4. Which colors do you like?,df2778cb-8260-4f60-a252-94f6c3dd65ab,Tortoise
3. How old are you?,df2778cb-8260-4f60-a252-94f6c3dd65ab,Rectangular
1. What are you looking for?,df6c1c2a-04fe-4dbb-9616-3dae80a3fc46,Women's Styles
4. Which colors do you like?,df6c1c2a-04fe-4dbb-9616-3dae80a3fc46,Tortoise
3. How old are you?,df6c1c2a-04fe-4dbb-9616-3dae80a3fc46,Rectangular
2. What's your fit?,df6c1c2a-04fe-4dbb-9616-3dae80a3fc46,Medium
5. When was your last eye exam?,df6c1c2a-04fe-4dbb-9616-3dae80a3fc46,3+ Years
1. What are you looking for?,dfa1c818-8149-40a5-92db-8a36ce040787,I'm not sure. Let's skip it.
1. What are you looking for?,dfa85410-8eed-451b-86c7-847ecd15b688,I'm not sure. Let's skip it.
2. What's your fit?,dfa85410-8eed-451b-86c7-847ecd15b688,Narrow
1. What are you looking for?,dfed4147-324a-4504-af18-134bfbeea55a,Men's Styles
2. What's your fit?,dfed4147-324a-4504-af18-134bfbeea55a,Medium
5. When was your last eye exam?,dfef6da4-0135-4340-aed9-c076630f0068,<1 Year
4. Which colors do you like?,dfef6da4-0135-4340-aed9-c076630f0068,Black
3. How old are you?,dfef6da4-0135-4340-aed9-c076630f0068,No Preference
1. What are you looking for?,dfef6da4-0135-4340-aed9-c076630f0068,Men's Styles
2. What's your fit?,dfef6da4-0135-4340-aed9-c076630f0068,Narrow
2. What's your fit?,e0adf682-21db-4ab3-a68c-965396bda43f,Narrow
1. What are you looking for?,e0adf682-21db-4ab3-a68c-965396bda43f,I'm not sure. Let's skip it.
2. What's your fit?,e0fb0d31-5147-4c42-81d6-de120d7464cd,Medium
3. How old are you?,e0fb0d31-5147-4c42-81d6-de120d7464cd,Round
1. What are you looking for?,e0fb0d31-5147-4c42-81d6-de120d7464cd,Men's Styles
1. What are you looking for?,e16e79f2-4a14-4003-b3b1-c6a4924da211,I'm not sure. Let's skip it.
2. What's your fit?,e16e79f2-4a14-4003-b3b1-c6a4924da211,I'm not sure. Let's skip it.
4. Which colors do you like?,e16e79f2-4a14-4003-b3b1-c6a4924da211,Crystal
3. How old are you?,e16e79f2-4a14-4003-b3b1-c6a4924da211,Square
1. What are you looking for?,e1dc0d8f-978c-42d9-94d8-d164a52fb0ec,Men's Styles
2. What's your fit?,e2aa3fde-9565-4f93-9e06-be34e6494733,Wide
5. When was your last eye exam?,e2aa3fde-9565-4f93-9e06-be34e6494733,<1 Year
3. How old are you?,e2aa3fde-9565-4f93-9e06-be34e6494733,Square
4. Which colors do you like?,e2aa3fde-9565-4f93-9e06-be34e6494733,Black
1. What are you looking for?,e2aa3fde-9565-4f93-9e06-be34e6494733,Women's Styles
5. When was your last eye exam?,e3886ac2-0711-4b73-8c62-77c93382c006,3+ Years
2. What's your fit?,e3886ac2-0711-4b73-8c62-77c93382c006,I'm not sure. Let's skip it.
4. Which colors do you like?,e3886ac2-0711-4b73-8c62-77c93382c006,Crystal
1. What are you looking for?,e3886ac2-0711-4b73-8c62-77c93382c006,Women's Styles
3. How old are you?,e3886ac2-0711-4b73-8c62-77c93382c006,Rectangular
5. When was your last eye exam?,e39ab62b-93ed-46a6-aaf8-ee7c3d60b0a4,<1 Year
1. What are you looking for?,e39ab62b-93ed-46a6-aaf8-ee7c3d60b0a4,Men's Styles
4. Which colors do you like?,e39ab62b-93ed-46a6-aaf8-ee7c3d60b0a4,Black
2. What's your fit?,e39ab62b-93ed-46a6-aaf8-ee7c3d60b0a4,Medium
3. How old are you?,e39ab62b-93ed-46a6-aaf8-ee7c3d60b0a4,No Preference
1. What are you looking for?,e472c83f-006d-4c13-858f-7c96b5b1e988,Men's Styles
2. What's your fit?,e6080885-d2e7-4326-8b36-5d5621ca52d8,Narrow
1. What are you looking for?,e6080885-d2e7-4326-8b36-5d5621ca52d8,Women's Styles
1. What are you looking for?,e64f305d-7b81-46c0-a6dc-fc98098e3eac,I'm not sure. Let's skip it.
5. When was your last eye exam?,e64f305d-7b81-46c0-a6dc-fc98098e3eac,<1 Year
2. What's your fit?,e64f305d-7b81-46c0-a6dc-fc98098e3eac,Medium
4. Which colors do you like?,e64f305d-7b81-46c0-a6dc-fc98098e3eac,Tortoise
3. How old are you?,e64f305d-7b81-46c0-a6dc-fc98098e3eac,Square
3. How old are you?,e6f17df8-0e5c-4a13-a82c-c6c7a7becd76,Square
4. Which colors do you like?,e6f17df8-0e5c-4a13-a82c-c6c7a7becd76,Tortoise
1. What are you looking for?,e6f17df8-0e5c-4a13-a82c-c6c7a7becd76,Women's Styles
2. What's your fit?,e6f17df8-0e5c-4a13-a82c-c6c7a7becd76,Medium
5. When was your last eye exam?,e6f17df8-0e5c-4a13-a82c-c6c7a7becd76,1-3 Years
1. What are you looking for?,e7a69b45-4d15-4b2f-a041-fc89dbef9c29,Women's Styles
4. Which colors do you like?,e7db8518-db94-4a82-879f-1123d5c24b24,Tortoise
2. What's your fit?,e7db8518-db94-4a82-879f-1123d5c24b24,Medium
3. How old are you?,e7db8518-db94-4a82-879f-1123d5c24b24,Round
1. What are you looking for?,e7db8518-db94-4a82-879f-1123d5c24b24,Women's Styles
5. When was your last eye exam?,e871a8cf-dc76-4a8e-afa6-f76992ae584f,<1 Year
2. What's your fit?,e871a8cf-dc76-4a8e-afa6-f76992ae584f,Wide
3. How old are you?,e871a8cf-dc76-4a8e-afa6-f76992ae584f,Rectangular
4. Which colors do you like?,e871a8cf-dc76-4a8e-afa6-f76992ae584f,Crystal
1. What are you looking for?,e871a8cf-dc76-4a8e-afa6-f76992ae584f,Men's Styles
3. How old are you?,e8dbd3de-b8d1-425f-8ca6-4cf17ef5889f,Rectangular
2. What's your fit?,e8dbd3de-b8d1-425f-8ca6-4cf17ef5889f,Wide
4. Which colors do you like?,e8dbd3de-b8d1-425f-8ca6-4cf17ef5889f,Tortoise
5. When was your last eye exam?,e8dbd3de-b8d1-425f-8ca6-4cf17ef5889f,Not Sure. Let's Skip It
1. What are you looking for?,e8dbd3de-b8d1-425f-8ca6-4cf17ef5889f,Men's Styles
5. When was your last eye exam?,e9fc18b7-2d20-4c19-943a-775b63cb30e3,3+ Years
4. Which colors do you like?,e9fc18b7-2d20-4c19-943a-775b63cb30e3,Crystal
1. What are you looking for?,e9fc18b7-2d20-4c19-943a-775b63cb30e3,Women's Styles
3. How old are you?,e9fc18b7-2d20-4c19-943a-775b63cb30e3,Square
2. What's your fit?,e9fc18b7-2d20-4c19-943a-775b63cb30e3,Narrow
3. How old are you?,ea1bad11-a7e0-4c8e-9cbf-7c31ca7bdc7f,Rectangular
4. Which colors do you like?,ea1bad11-a7e0-4c8e-9cbf-7c31ca7bdc7f,Tortoise
2. What's your fit?,ea1bad11-a7e0-4c8e-9cbf-7c31ca7bdc7f,Narrow
1. What are you looking for?,ea1bad11-a7e0-4c8e-9cbf-7c31ca7bdc7f,Men's Styles
1. What are you looking for?,ea56b75e-a5ad-49c6-9697-50a5c15e96bd,Women's Styles
5. When was your last eye exam?,ea56b75e-a5ad-49c6-9697-50a5c15e96bd,1-3 Years
3. How old are you?,ea56b75e-a5ad-49c6-9697-50a5c15e96bd,No Preference
2. What's your fit?,ea56b75e-a5ad-49c6-9697-50a5c15e96bd,Medium
4. Which colors do you like?,ea56b75e-a5ad-49c6-9697-50a5c15e96bd,Two-Tone
1. What are you looking for?,eb6b13ab-479d-4cbe-84d0-e4d56ec6db00,Women's Styles
3. How old are you?,eb6b13ab-479d-4cbe-84d0-e4d56ec6db00,Round
4. Which colors do you like?,eb6b13ab-479d-4cbe-84d0-e4d56ec6db00,Black
2. What's your fit?,eb6b13ab-479d-4cbe-84d0-e4d56ec6db00,Medium
4. Which colors do you like?,eb8f3ba8-50e1-4c89-b99d-bba5f3e36a5b,Tortoise
1. What are you looking for?,eb8f3ba8-50e1-4c89-b99d-bba5f3e36a5b,Men's Styles
2. What's your fit?,eb8f3ba8-50e1-4c89-b99d-bba5f3e36a5b,Wide
3. How old are you?,eb8f3ba8-50e1-4c89-b99d-bba5f3e36a5b,No Preference
2. What's your fit?,ebb43aac-99b4-4a48-ad79-5ccf79b9826b,I'm not sure. Let's skip it.
1. What are you looking for?,ebb43aac-99b4-4a48-ad79-5ccf79b9826b,Women's Styles
2. What's your fit?,ebd504c1-19e8-456d-bffe-2767c6519e32,Narrow
1. What are you looking for?,ebd504c1-19e8-456d-bffe-2767c6519e32,Women's Styles
1. What are you looking for?,ec28f097-0647-4d26-86a7-e67f4513e55b,Men's Styles
2. What's your fit?,ec28f097-0647-4d26-86a7-e67f4513e55b,Narrow
4. Which colors do you like?,ec28f097-0647-4d26-86a7-e67f4513e55b,Tortoise
3. How old are you?,ec28f097-0647-4d26-86a7-e67f4513e55b,No Preference
5. When was your last eye exam?,ec28f097-0647-4d26-86a7-e67f4513e55b,1-3 Years
2. What's your fit?,ec38e14a-4175-4cf3-98a1-3186a83dab5a,Narrow
1. What are you looking for?,ec38e14a-4175-4cf3-98a1-3186a83dab5a,Women's Styles
1. What are you looking for?,ec53c26b-8720-4bd1-b3e3-2482b4a81dd4,Women's Styles
2. What's your fit?,ec53c26b-8720-4bd1-b3e3-2482b4a81dd4,Narrow
2. What's your fit?,ec6b0e42-22b5-4544-8fd9-536b29699d37,Narrow
1. What are you looking for?,ec6b0e42-22b5-4544-8fd9-536b29699d37,Men's Styles
1. What are you looking for?,ed046a52-d672-464c-9b25-892af448347a,I'm not sure. Let's skip it.
5. When was your last eye exam?,ed046a52-d672-464c-9b25-892af448347a,<1 Year
3. How old are you?,ed046a52-d672-464c-9b25-892af448347a,Rectangular
2. What's your fit?,ed046a52-d672-464c-9b25-892af448347a,Narrow
4. Which colors do you like?,ed046a52-d672-464c-9b25-892af448347a,Neutral
2. What's your fit?,ed15a01e-2f89-42d0-8ec3-dec4b1c4d4d3,Medium
3. How old are you?,ed15a01e-2f89-42d0-8ec3-dec4b1c4d4d3,Rectangular
1. What are you looking for?,ed15a01e-2f89-42d0-8ec3-dec4b1c4d4d3,Men's Styles
5. When was your last eye exam?,ed15a01e-2f89-42d0-8ec3-dec4b1c4d4d3,1-3 Years
4. Which colors do you like?,ed15a01e-2f89-42d0-8ec3-dec4b1c4d4d3,Tortoise
1. What are you looking for?,edaa9af6-0087-49e8-8e52-65ce25e7473b,Men's Styles
2. What's your fit?,edaa9af6-0087-49e8-8e52-65ce25e7473b,Medium
1. What are you looking for?,ee67678d-a70e-4ae0-afee-fd6dc0e749d3,Women's Styles
2. What's your fit?,ee67678d-a70e-4ae0-afee-fd6dc0e749d3,Medium
2. What's your fit?,ee8ebc72-88bd-4c80-a17a-6a8a06cfbf59,Wide
5. When was your last eye exam?,ee8ebc72-88bd-4c80-a17a-6a8a06cfbf59,3+ Years
4. Which colors do you like?,ee8ebc72-88bd-4c80-a17a-6a8a06cfbf59,Black
3. How old are you?,ee8ebc72-88bd-4c80-a17a-6a8a06cfbf59,Rectangular
1. What are you looking for?,ee8ebc72-88bd-4c80-a17a-6a8a06cfbf59,Women's Styles
2. What's your fit?,eea5d185-bbee-4e63-842d-7bcf0a828d38,Medium
1. What are you looking for?,eea5d185-bbee-4e63-842d-7bcf0a828d38,Women's Styles
1. What are you looking for?,ef0cb7e3-15a3-4f8d-b086-19da6b3906da,Men's Styles
4. Which colors do you like?,ef0cb7e3-15a3-4f8d-b086-19da6b3906da,Black
3. How old are you?,ef0cb7e3-15a3-4f8d-b086-19da6b3906da,No Preference
2. What's your fit?,ef0cb7e3-15a3-4f8d-b086-19da6b3906da,Medium
3. How old are you?,efe97a16-149b-47a4-a646-4db7fe779beb,Rectangular
5. When was your last eye exam?,efe97a16-149b-47a4-a646-4db7fe779beb,3+ Years
1. What are you looking for?,efe97a16-149b-47a4-a646-4db7fe779beb,Men's Styles
2. What's your fit?,efe97a16-149b-47a4-a646-4db7fe779beb,Narrow
4. Which colors do you like?,efe97a16-149b-47a4-a646-4db7fe779beb,Crystal
1. What are you looking for?,f0e42ad3-3d7f-4f15-9ba8-9af80dbbcc07,Women's Styles
4. Which colors do you like?,f0e42ad3-3d7f-4f15-9ba8-9af80dbbcc07,Neutral
2. What's your fit?,f0e42ad3-3d7f-4f15-9ba8-9af80dbbcc07,Narrow
3. How old are you?,f0e42ad3-3d7f-4f15-9ba8-9af80dbbcc07,Square
2. What's your fit?,f14f6001-2b18-4291-8c08-3a4ba5b22a7e,Medium
1. What are you looking for?,f14f6001-2b18-4291-8c08-3a4ba5b22a7e,Men's Styles
4. Which colors do you like?,f196adda-4661-4023-b822-425e42010489,Crystal
2. What's your fit?,f196adda-4661-4023-b822-425e42010489,I'm not sure. Let's skip it.
1. What are you looking for?,f196adda-4661-4023-b822-425e42010489,Men's Styles
5. When was your last eye exam?,f196adda-4661-4023-b822-425e42010489,<1 Year
3. How old are you?,f196adda-4661-4023-b822-425e42010489,Round
4. Which colors do you like?,f2769376-fbc3-4b3e-ae1e-7e98f73d296c,Tortoise
2. What's your fit?,f2769376-fbc3-4b3e-ae1e-7e98f73d296c,I'm not sure. Let's skip it.
3. How old are you?,f2769376-fbc3-4b3e-ae1e-7e98f73d296c,Round
5. When was your last eye exam?,f2769376-fbc3-4b3e-ae1e-7e98f73d296c,<1 Year
1. What are you looking for?,f2769376-fbc3-4b3e-ae1e-7e98f73d296c,Men's Styles
3. How old are you?,f311e4eb-4231-4fbe-bfea-a485664ee473,Round
1. What are you looking for?,f311e4eb-4231-4fbe-bfea-a485664ee473,I'm not sure. Let's skip it.
5. When was your last eye exam?,f311e4eb-4231-4fbe-bfea-a485664ee473,3+ Years
2. What's your fit?,f311e4eb-4231-4fbe-bfea-a485664ee473,Narrow
4. Which colors do you like?,f311e4eb-4231-4fbe-bfea-a485664ee473,Black
4. Which colors do you like?,f374801b-c5e7-4bd9-b486-168c43e54b32,Tortoise
3. How old are you?,f374801b-c5e7-4bd9-b486-168c43e54b32,Round
2. What's your fit?,f374801b-c5e7-4bd9-b486-168c43e54b32,Wide
5. When was your last eye exam?,f374801b-c5e7-4bd9-b486-168c43e54b32,1-3 Years
1. What are you looking for?,f374801b-c5e7-4bd9-b486-168c43e54b32,Men's Styles
1. What are you looking for?,f3cdc6a1-bad6-486d-abaf-44304ee06a27,I'm not sure. Let's skip it.
2. What's your fit?,f3cdc6a1-bad6-486d-abaf-44304ee06a27,Narrow
1. What are you looking for?,f41312f0-300f-46e7-8d7b-d2384e3b9c6d,Women's Styles
2. What's your fit?,f41312f0-300f-46e7-8d7b-d2384e3b9c6d,Narrow
4. Which colors do you like?,f41312f0-300f-46e7-8d7b-d2384e3b9c6d,Black
5. When was your last eye exam?,f41312f0-300f-46e7-8d7b-d2384e3b9c6d,<1 Year
3. How old are you?,f41312f0-300f-46e7-8d7b-d2384e3b9c6d,Square
1. What are you looking for?,f4d609c1-18c7-4f4f-9c48-17b72d3e9120,Men's Styles
4. Which colors do you like?,f4d609c1-18c7-4f4f-9c48-17b72d3e9120,Two-Tone
2. What's your fit?,f4d609c1-18c7-4f4f-9c48-17b72d3e9120,Medium
5. When was your last eye exam?,f4d609c1-18c7-4f4f-9c48-17b72d3e9120,1-3 Years
3. How old are you?,f4d609c1-18c7-4f4f-9c48-17b72d3e9120,Square
2. What's your fit?,f5172cd3-171b-4343-ac28-0253ebeedd9a,Narrow
5. When was your last eye exam?,f5172cd3-171b-4343-ac28-0253ebeedd9a,1-3 Years
1. What are you looking for?,f5172cd3-171b-4343-ac28-0253ebeedd9a,Men's Styles
4. Which colors do you like?,f5172cd3-171b-4343-ac28-0253ebeedd9a,Black
3. How old are you?,f5172cd3-171b-4343-ac28-0253ebeedd9a,No Preference
3. How old are you?,f57c80fb-73d4-406f-b60b-80216b8c1d61,No Preference
1. What are you looking for?,f57c80fb-73d4-406f-b60b-80216b8c1d61,Men's Styles
5. When was your last eye exam?,f57c80fb-73d4-406f-b60b-80216b8c1d61,<1 Year
2. What's your fit?,f57c80fb-73d4-406f-b60b-80216b8c1d61,Medium
4. Which colors do you like?,f57c80fb-73d4-406f-b60b-80216b8c1d61,Tortoise
3. How old are you?,f5d308d6-9297-4561-b432-147506ac27b6,Rectangular
5. When was your last eye exam?,f5d308d6-9297-4561-b432-147506ac27b6,<1 Year
1. What are you looking for?,f5d308d6-9297-4561-b432-147506ac27b6,Women's Styles
2. What's your fit?,f5d308d6-9297-4561-b432-147506ac27b6,Wide
4. Which colors do you like?,f5d308d6-9297-4561-b432-147506ac27b6,Crystal
1. What are you looking for?,f79b3247-583f-4cea-9249-5a66b0048222,Women's Styles
2. What's your fit?,f8737b17-cbd6-4d7a-8fff-bb73d11664e6,Wide
1. What are you looking for?,f8737b17-cbd6-4d7a-8fff-bb73d11664e6,Women's Styles
2. What's your fit?,f89a4f96-824d-41ce-841a-545a3fa2006f,I'm not sure. Let's skip it.
3. How old are you?,f89a4f96-824d-41ce-841a-545a3fa2006f,Square
1. What are you looking for?,f89a4f96-824d-41ce-841a-545a3fa2006f,Men's Styles
4. Which colors do you like?,f8b11dbb-82a2-4f20-9091-4b6928dedd4e,Black
3. How old are you?,f8b11dbb-82a2-4f20-9091-4b6928dedd4e,Square
5. When was your last eye exam?,f8b11dbb-82a2-4f20-9091-4b6928dedd4e,<1 Year
2. What's your fit?,f8b11dbb-82a2-4f20-9091-4b6928dedd4e,Wide
1. What are you looking for?,f8b11dbb-82a2-4f20-9091-4b6928dedd4e,Women's Styles
3. How old are you?,f8ec67fb-65cf-4996-858f-b336ece29ab4,Round
4. Which colors do you like?,f8ec67fb-65cf-4996-858f-b336ece29ab4,Tortoise
5. When was your last eye exam?,f8ec67fb-65cf-4996-858f-b336ece29ab4,3+ Years
1. What are you looking for?,f8ec67fb-65cf-4996-858f-b336ece29ab4,Men's Styles
2. What's your fit?,f8ec67fb-65cf-4996-858f-b336ece29ab4,Medium
4. Which colors do you like?,f94b2caa-96cb-4635-94a3-f713977849e4,Crystal
1. What are you looking for?,f94b2caa-96cb-4635-94a3-f713977849e4,Women's Styles
2. What's your fit?,f94b2caa-96cb-4635-94a3-f713977849e4,Medium
5. When was your last eye exam?,f94b2caa-96cb-4635-94a3-f713977849e4,<1 Year
3. How old are you?,f94b2caa-96cb-4635-94a3-f713977849e4,Square
1. What are you looking for?,f95474e8-09dc-4e16-95ff-98eaf27a14b5,Men's Styles
4. Which colors do you like?,f95474e8-09dc-4e16-95ff-98eaf27a14b5,Black
3. How old are you?,f95474e8-09dc-4e16-95ff-98eaf27a14b5,Rectangular
2. What's your fit?,f95474e8-09dc-4e16-95ff-98eaf27a14b5,Medium
4. Which colors do you like?,f98b0d69-e80c-4ed2-9b00-ff82bd8b5734,Tortoise
1. What are you looking for?,f98b0d69-e80c-4ed2-9b00-ff82bd8b5734,Women's Styles
5. When was your last eye exam?,f98b0d69-e80c-4ed2-9b00-ff82bd8b5734,<1 Year
3. How old are you?,f98b0d69-e80c-4ed2-9b00-ff82bd8b5734,Rectangular
2. What's your fit?,f98b0d69-e80c-4ed2-9b00-ff82bd8b5734,Medium
2. What's your fit?,f9cb38fc-38a9-4533-9052-778309cd52e4,Narrow
3. How old are you?,f9cb38fc-38a9-4533-9052-778309cd52e4,Square
5. When was your last eye exam?,f9cb38fc-38a9-4533-9052-778309cd52e4,<1 Year
4. Which colors do you like?,f9cb38fc-38a9-4533-9052-778309cd52e4,Tortoise
1. What are you looking for?,f9cb38fc-38a9-4533-9052-778309cd52e4,Men's Styles
1. What are you looking for?,fbab21ed-1e20-40bf-922a-61549cd80712,Men's Styles
2. What's your fit?,fbab21ed-1e20-40bf-922a-61549cd80712,Wide
1. What are you looking for?,fc734221-673e-40db-b6a2-df9183d317a4,Women's Styles
2. What's your fit?,fc734221-673e-40db-b6a2-df9183d317a4,Wide
1. What are you looking for?,fd1147d8-e330-4545-a1dd-6e780c814f1c,Women's Styles
4. Which colors do you like?,fd1147d8-e330-4545-a1dd-6e780c814f1c,Two-Tone
2. What's your fit?,fd1147d8-e330-4545-a1dd-6e780c814f1c,Wide
